ProfileID,GameID,RoundID,Token,Invest,Market2,Total,Fee,Fine,Paid,Total2,Seq1,Seq2,Seq3,Seq4,Received,Session,Treat,Homo,FF,Public,Gender,Age,GPA,Hour,MaxED,,,,,,,,
2265,7,11,60,25,78.13,113.13,1,3,0,113.13,0,0,.,0,0,6,2,0,1,0,Male,22,3.5,0,1,,,,,,,,
2355,7,11,60,35,109.38,134.38,1,3,0,128.38,.,0,0,0,6,6,2,0,1,0,Male,22,2.4,0,3,,,,,,,,
2365,7,12,40,30,90,100,1,3,0,100,0,.,0,0,0,6,2,0,1,0,Female,21,3.2,40,0,,,,,,,,
2385,7,12,40,40,120,120,1,3,0,120,0,0,0,.,0,6,2,0,1,0,Male,28,3.4,13,0,,,,,,,,
2265,7,12,60,20,60,100,1,3,0,100,.,0,0,0,0,6,2,0,1,0,Male,22,3.5,0,1,,,,,,,,
2355,7,12,60,30,90,120,1,3,0,120,0,0,.,0,0,6,2,0,1,0,Male,22,2.4,0,3,,,,,,,,
2365,7,13,40,30,105,115,1,3,0,115,0,.,0,0,0,6,2,0,1,0,Female,21,3.2,40,0,,,,,,,,
2385,7,13,40,30,105,115,1,3,0,115,0,0,0,.,0,6,2,0,1,0,Male,28,3.4,13,0,,,,,,,,
2265,7,13,60,15,52.5,97.5,1,3,0,97.5,.,0,0,0,0,6,2,0,1,0,Male,22,3.5,0,1,,,,,,,,
2355,7,13,60,25,87.5,122.5,1,3,0,122.5,0,0,.,0,0,6,2,0,1,0,Male,22,2.4,0,3,,,,,,,,
2365,7,14,40,30,101.25,111.25,1,3,0,111.25,0,.,0,0,0,6,2,0,1,0,Female,21,3.2,40,0,,,,,,,,
2385,7,14,40,30,101.25,111.25,1,3,0,111.25,0,0,0,.,0,6,2,0,1,0,Male,28,3.4,13,0,,,,,,,,
2265,7,14,60,20,67.5,107.5,1,3,0,107.5,.,0,0,0,0,6,2,0,1,0,Male,22,3.5,0,1,,,,,,,,
2355,7,14,60,25,84.38,119.38,1,3,0,119.38,0,0,.,0,0,6,2,0,1,0,Male,22,2.4,0,3,,,,,,,,
2365,7,15,40,25,75,90,1,3,5,82,15,.,0,0,3,6,2,0,1,0,Female,21,3.2,40,0,,,,,,,,
2385,7,15,40,20,60,80,1,3,10,67,30,0,0,.,3,6,2,0,1,0,Male,28,3.4,13,0,,,,,,,,
2265,7,15,60,25,75,110,1,3,0,107,0,0,.,0,3,6,2,0,1,0,Male,22,3.5,0,1,,,,,,,,
2355,7,15,60,50,150,160,1,3,3,112,.,3,3,3,45,6,2,0,1,0,Male,22,2.4,0,3,,,,,,,,
2365,7,16,40,27,89.78,102.78,1,3,0,102.78,0,.,0,0,0,6,2,0,1,0,Female,21,3.2,40,0,,,,,,,,
2385,7,16,40,30,99.75,109.75,1,3,0,109.75,0,0,0,.,0,6,2,0,1,0,Male,28,3.4,13,0,,,,,,,,
2265,7,16,60,20,66.5,106.5,1,3,0,106.5,.,0,0,0,0,6,2,0,1,0,Male,22,3.5,0,1,,,,,,,,
2355,7,16,60,30,99.75,129.75,1,3,0,129.75,0,0,.,0,0,6,2,0,1,0,Male,22,2.4,0,3,,,,,,,,
2375,8,1,40,20,79,99,1,3,3,87,3,.,3,3,9,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,1,40,20,79,99,1,3,0,87,0,0,0,.,12,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,1,60,21,82.95,121.95,1,3,0,109.95,0,0,.,0,12,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,1,60,21,82.95,121.95,1,3,9,109.95,.,9,9,9,3,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,2,40,40,136,136,1,3,3,127,3,.,3,3,6,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,2,40,23,78.2,95.2,1,3,2,90.2,0,6,0,.,3,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,2,60,21,71.4,110.4,1,3,0,107.4,0,0,.,0,3,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,2,60,20,68,108,1,3,0,105,.,0,0,0,3,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,3,40,25,69.38,84.38,1,3,5,79.38,9,.,3,3,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,3,40,23,63.83,80.83,1,3,3,74.83,9,0,0,.,3,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,3,60,21,58.28,97.28,1,3,0,94.28,0,0,.,0,3,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,3,60,60,166.5,166.5,1,3,0,148.5,.,0,0,0,18,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,4,40,25,75,90,1,3,5,55,15,.,0,0,30,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,4,40,25,75,90,1,3,0,60,0,0,0,.,30,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,4,60,30,90,120,1,3,0,90,0,0,.,0,30,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,4,60,40,120,140,1,3,30,95,.,30,30,30,15,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,5,40,30,75,85,1,3,5,80,15,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,5,40,25,62.5,77.5,1,3,2,75.5,6,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,5,60,25,62.5,97.5,1,3,0,97.5,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,5,60,60,150,150,1,3,0,129,.,0,0,0,21,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,6,40,35,91,96,1,3,6,0,12,.,0,6,90,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,6,40,30,78,88,1,3,2,-10,6,0,0,.,96,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,6,60,21,54.6,93.6,1,3,0,3.6,0,0,.,0,90,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,6,60,50,130,140,1,3,90,32,.,90,90,90,18,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,7,40,25,75,90,1,3,5,82,15,.,0,0,3,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,7,40,20,60,80,1,3,10,67,30,0,0,.,3,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,7,60,25,75,110,1,3,0,107,0,0,.,0,3,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,7,60,50,150,160,1,3,3,112,.,3,3,3,45,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,8,40,25,80,95,1,3,2,93,3,3,0,.,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,8,40,26,83.2,97.2,1,3,1,93.2,0,.,3,0,3,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,8,60,35,112,137,1,3,0,134,0,0,.,0,3,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,8,60,26,83.2,117.2,1,3,0,114.2,.,0,0,0,3,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,9,40,30,97.5,107.5,1,3,0,107.5,0,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,9,40,25,81.25,96.25,1,3,0,96.25,0,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,9,60,25,81.25,116.25,1,3,0,116.25,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,9,60,30,97.5,127.5,1,3,0,127.5,.,0,0,0,0,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,10,40,30,93.75,103.75,1,3,0,103.75,0,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,10,40,25,78.13,93.13,1,3,2,91.13,6,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,10,60,25,78.13,113.13,1,3,0,113.13,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,10,60,35,109.38,134.38,1,3,0,128.38,.,0,0,0,6,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,11,40,30,93.75,103.75,1,3,0,103.75,0,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,11,40,25,78.13,93.13,1,3,2,91.13,6,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,11,60,25,78.13,113.13,1,3,0,113.13,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,11,60,35,109.38,134.38,1,3,0,128.38,.,0,0,0,6,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,12,40,30,99.75,109.75,1,3,0,109.75,0,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,12,40,27,89.78,102.78,1,3,0,102.78,0,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,12,60,25,83.13,118.13,1,3,0,118.13,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,12,60,25,83.13,118.13,1,3,0,118.13,.,0,0,0,0,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,13,40,30,101.25,111.25,1,3,0,111.25,0,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,13,40,30,101.25,111.25,1,3,0,111.25,0,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,13,60,20,67.5,107.5,1,3,0,107.5,.,0,0,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,13,60,25,84.38,119.38,1,3,0,119.38,0,0,.,0,0,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,14,40,35,100.63,105.63,1,3,0,102.63,0,.,0,0,3,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,14,40,30,86.25,96.25,1,3,2,94.25,3,3,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,14,60,25,71.88,106.88,1,3,0,106.88,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,14,60,35,100.63,125.63,1,3,0,122.63,.,0,0,0,3,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,15,40,33,98.18,105.18,1,3,0,105.18,0,.,0,0,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,15,40,30,89.25,99.25,1,3,0,99.25,0,0,0,.,0,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,15,60,27,80.33,113.33,1,3,0,113.33,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,15,60,31,92.23,121.23,1,3,0,121.23,.,0,0,0,0,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2375,8,16,40,35,87.5,92.5,1,3,5,87.5,0,.,0,15,0,6,2,0,1,0,Male,20,3.94,12,3,,,,,,,,
2395,8,16,40,40,100,100,1,3,0,85,0,0,0,.,15,6,2,0,1,0,Female,23,3.9,25,2,,,,,,,,
2285,8,16,60,30,75,105,1,3,0,105,0,0,.,0,0,6,2,0,1,0,Male,21,3.7,8,0,,,,,,,,
2295,8,16,60,35,87.5,112.5,1,3,0,112.5,.,0,0,0,0,6,2,0,1,0,Male,25,3.7,30,0,,,,,,,,
2010,1,1,50,25,87.5,112.5,1,3,9,82.5,9,9,.,9,21,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,1,50,25,87.5,112.5,1,3,9,82.5,.,9,9,9,21,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,1,50,25,87.5,112.5,1,3,9,82.5,9,9,9,.,21,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,1,50,25,87.5,112.5,1,3,3,82.5,3,.,3,3,27,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,2,50,25,90.63,115.63,1,3,0,100.63,0,0,.,0,15,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,2,50,25,90.63,115.63,1,3,8,101.63,.,9,9,6,6,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,2,50,25,90.63,115.63,1,3,6,103.63,6,6,6,.,6,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,2,50,20,72.5,102.5,1,3,0,87.5,0,.,0,0,15,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,3,50,20,55,85,1,3,2,71,6,0,.,0,12,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,3,50,45,123.75,128.75,1,3,6,107.75,.,9,3,6,15,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,3,50,30,82.5,102.5,1,3,6,90.5,6,6,6,.,6,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,3,50,35,96.25,111.25,1,3,2,94.25,3,.,3,0,15,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,4,50,30,82.5,102.5,1,3,4,83.5,12,0,.,0,15,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,4,50,45,123.75,128.75,1,3,9,101.75,.,9,9,9,18,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,4,50,25,68.75,93.75,1,3,3,78.75,3,3,3,.,12,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,4,50,30,82.5,102.5,1,3,3,87.5,3,.,3,3,12,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,5,50,30,67.5,87.5,1,3,4,71.5,12,0,.,0,12,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,5,50,50,112.5,112.5,1,3,3,88.5,.,3,3,3,21,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,5,50,35,78.75,93.75,1,3,6,81.75,6,6,6,.,6,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,5,50,35,78.75,93.75,1,3,3,81.75,3,.,3,3,9,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,6,50,15,43.13,78.13,1,3,4,65.13,6,6,.,0,9,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,6,50,40,115,125,1,3,6,107,.,9,3,6,12,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,6,50,30,86.25,106.25,1,3,6,94.25,6,6,6,.,6,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,6,50,40,115,125,1,3,0,104,0,.,0,0,21,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,7,50,20,56.5,86.5,1,3,4,64.5,6,3,.,3,18,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,7,50,42,118.65,126.65,1,3,7,101.65,.,9,6,6,18,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,7,50,30,84.75,104.75,1,3,6,83.75,6,6,6,.,15,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,7,50,35,98.88,113.88,1,3,6,89.88,6,.,6,6,18,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,8,50,25,59.38,84.38,1,3,6,63.38,9,9,.,0,15,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,8,50,45,106.88,111.88,1,3,9,81.88,.,9,9,9,21,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,8,50,30,71.25,91.25,1,3,3,73.25,3,3,3,.,15,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,8,50,45,106.88,111.88,1,3,6,84.88,9,.,3,6,21,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,9,50,50,112.5,112.5,1,3,3,100.5,9,0,.,0,9,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,9,50,45,101.25,106.25,1,3,2,89.25,.,3,3,0,15,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,9,50,25,56.25,81.25,1,3,3,75.25,3,3,3,.,3,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,9,50,30,67.5,87.5,1,3,3,78.5,3,.,3,3,6,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,10,50,35,91.88,106.88,1,3,2,95.88,6,0,.,0,9,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,10,50,40,105,115,1,3,5,101,.,6,6,3,9,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,10,50,25,65.63,90.63,1,3,3,84.63,3,3,3,.,3,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,10,50,35,91.88,106.88,1,3,0,97.88,0,.,0,0,9,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,11,50,40,103,113,1,3,0,98,0,0,.,0,15,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,11,50,37,95.28,108.28,1,3,7,98.28,.,9,9,3,3,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,11,50,25,64.38,89.38,1,3,3,80.38,3,3,3,.,6,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,11,50,35,90.13,105.13,1,3,2,91.13,0,.,3,3,12,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,12,50,35,87.5,102.5,1,3,1,95.5,3,0,.,0,6,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,12,50,45,112.5,117.5,1,3,4,107.5,.,9,3,0,6,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,12,50,25,62.5,87.5,1,3,3,84.5,3,3,3,.,0,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,12,50,35,87.5,102.5,1,3,0,90.5,0,.,0,0,12,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,13,50,45,99,104,1,3,0,101,0,0,.,0,3,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,13,50,42,92.4,100.4,1,3,1,99.4,.,0,3,0,0,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,13,50,30,66,86,1,3,0,86,0,0,0,.,0,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,13,50,35,77,92,1,3,0,92,0,.,0,0,0,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,14,50,35,83.13,98.13,1,3,3,86.13,9,0,.,0,9,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,14,50,50,118.75,118.75,1,3,9,100.75,.,9,9,9,9,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,14,50,25,59.38,84.38,1,3,0,75.38,0,0,0,.,9,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,14,50,35,83.13,98.13,1,3,0,89.13,0,.,0,0,9,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,15,50,45,90,95,1,3,0,86,0,0,.,0,9,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,15,50,50,100,100,1,3,9,91,.,9,9,9,0,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,15,50,30,60,80,1,3,0,71,0,0,0,.,9,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,15,50,35,70,85,1,3,0,76,0,.,0,0,9,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
2010,1,16,50,25,65.63,90.63,1,3,0,90.63,0,0,.,0,0,7,2,1,1,0,Female,19,3.4,12,10,,,,,,,,
2121,1,16,50,45,118.13,123.13,1,3,5,118.13,.,6,0,9,0,7,2,1,1,0,Male,21,3.1,0,45,,,,,,,,
2510,1,16,50,30,78.75,98.75,1,3,0,89.75,0,0,0,.,9,7,2,1,1,0,Male,19,3.5,10,3,,,,,,,,
2550,1,16,50,35,91.88,106.88,1,3,0,100.88,0,.,0,0,6,7,2,1,1,0,Female,20,3.3,7,0,,,,,,,,
21001,2,1,50,25,87.5,112.5,1,3,1,111.5,3,.,0,0,0,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,1,50,25,87.5,112.5,1,3,0,109.5,.,0,0,0,3,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,1,50,25,87.5,112.5,1,3,0,112.5,0,0,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,1,50,25,87.5,112.5,1,3,0,112.5,0,0,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,2,50,40,120,130,1,3,1,129,0,.,0,3,0,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,2,50,25,75,100,1,3,0,100,.,0,0,0,0,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,2,50,30,90,110,1,3,0,107,0,0,0,.,3,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,2,50,25,75,100,1,3,0,100,0,0,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,3,50,45,140.63,145.63,1,3,1,144.63,3,.,0,0,0,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,3,50,25,78.13,103.13,1,3,0,100.13,.,0,0,0,3,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,3,50,25,78.13,103.13,1,3,0,103.13,0,0,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,3,50,20,62.5,92.5,1,3,0,92.5,0,0,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,4,50,45,146.25,151.25,1,3,1,135.25,3,.,0,0,15,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,4,50,30,97.5,117.5,1,3,5,109.5,.,15,0,0,3,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,4,50,20,65,95,1,3,0,95,0,0,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,4,50,15,48.75,83.75,1,3,0,83.75,0,0,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,5,50,45,126,131,1,3,1,109,0,.,3,0,21,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,5,50,25,70,95,1,3,2,93,.,6,0,0,0,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,5,50,25,70,95,1,3,5,90,0,15,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,5,50,33,92.4,109.4,1,3,0,106.4,0,0,.,0,3,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,6,50,20,69,99,1,3,9,90,9,.,9,9,0,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,6,50,25,86.25,111.25,1,3,0,102.25,.,0,0,0,9,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,6,50,25,86.25,111.25,1,3,0,102.25,0,0,0,.,9,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,6,50,32,110.4,128.4,1,3,0,119.4,0,0,.,0,9,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,7,50,45,121.5,126.5,1,3,7,95.5,21,.,0,0,24,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,7,50,40,108,118,1,3,0,73,.,0,0,0,45,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,7,50,25,67.5,92.5,1,3,10,82.5,15,15,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,7,50,22,59.4,87.4,1,3,6,81.4,9,9,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,8,50,50,136.25,136.25,1,3,9,67.25,18,.,6,3,60,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,8,50,30,81.75,101.75,1,3,5,78.75,.,15,0,0,18,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,8,50,25,68.13,93.13,1,3,5,85.13,0,15,0,.,3,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,8,50,26,70.85,94.85,1,3,10,78.85,0,30,.,0,6,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,9,50,35,105,120,1,3,4,110,0,.,12,0,6,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,9,50,25,75,100,1,3,0,100,.,0,0,0,0,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,9,50,25,75,100,1,3,4,96,0,6,6,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,9,50,35,105,120,1,3,0,102,0,0,.,0,18,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,10,50,35,118.13,133.13,1,3,4,129.13,6,.,0,6,0,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,10,50,25,84.38,109.38,1,3,0,103.38,.,0,0,0,6,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,10,50,25,84.38,109.38,1,3,0,103.38,0,0,0,.,6,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,10,50,20,67.5,97.5,1,3,0,97.5,0,0,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,11,50,40,130,140,1,3,2,105,3,.,0,3,33,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,11,50,25,81.25,106.25,1,3,5,98.25,.,15,0,0,3,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,11,50,25,81.25,106.25,1,3,4,99.25,0,12,0,.,3,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,11,50,20,65,95,1,3,2,93,0,6,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,12,50,35,113.75,128.75,1,3,0,128.75,0,.,0,0,0,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,12,50,25,81.25,106.25,1,3,0,106.25,.,0,0,0,0,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,12,50,25,81.25,106.25,1,3,0,106.25,0,0,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,12,50,25,81.25,106.25,1,3,0,106.25,0,0,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,13,50,40,125,135,1,3,0,102,0,.,0,0,33,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
21401,2,13,50,25,78.13,103.13,1,3,5,98.13,.,15,0,0,0,7,2,1,1,0,Male,21,3.2,4,0,,,,,,,,
22001,2,13,50,25,78.13,103.13,1,3,5,98.13,0,15,0,.,0,7,2,1,1,0,Male,20,2.5,0,0,,,,,,,,
23001,2,13,50,25,78.13,103.13,1,3,1,102.13,0,3,.,0,0,7,2,1,1,0,Female,18,3.7,18,3,,,,,,,,
21001,2,14,50,35,113.75,128.75,1,3,0,122.75,0,.,0,0,6,7,2,1,1,0,Female,20,3.6,6,5,,,,,,,,
